method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,344.7138934135437,344.7138934135437,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,100,0,351.10121631622314,351.10121631622314,63.40646743774414,485317.46875,0.5074327272727273,0.5218055146143811,0.5116612164899725,0.5596484848484848,0.0,nan,0.5061648059542796,0.54641188885015,0.5035472211468153
baseline,0.0001,True,0.1,0,None,0,None,990000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,333.0157265663147,333.0157265663147,10.904176712036133,89218.28125,0.5360481818181818,0.6805321594926044,0.5423668964044275,0.0024626262626262626,0.0,nan,0.5961205387205387,0.7258332770813624,0.6316183174257411
baseline_Golatkar,0.0001,True,0.1,0,990000,0,None,990000,1,targeted_informed,0,SGD,1.0,False,512,20,100,0,341.3619182109833,341.3619182109833,64.16964721679688,584931.0625,0.5076154545454545,0.5323979387014924,0.5101399254849238,0.4946929292929293,0.0,nan,0.5102425364758698,0.569299162224922,0.5020010447519866
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,365.96082377433777,365.96082377433777,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
baseline_Golatkar,0.0001,True,0.01,0,99000,0,None,99000,1,targeted_informed,0,SGD,1.0,False,512,20,100,0,373.2701563835144,373.2701563835144,62.962074279785156,424076.59375,0.5072754545454545,0.5146149182408186,0.5126379775057817,0.640090909090909,0.0,nan,0.5077856341189675,0.5326071465422402,0.5098169909821072
baseline,0.0001,True,0.1,0,None,0,None,990000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,324.22243642807007,324.22243642807007,10.904176712036133,89218.28125,0.5360481818181818,0.6805321594926044,0.5423668964044275,0.0024626262626262626,0.0,nan,0.5961205387205387,0.7258332770813624,0.6316183174257411
baseline_Golatkar,0.0001,True,0.1,0,990000,0,None,990000,1,targeted_informed,0,SGD,1.0,False,512,20,100,1,332.0694046020508,332.0694046020508,83.60165405273438,3047440.75,0.5312063636363636,0.6673513081835089,0.5084470831066401,0.2438979797979798,0.0,nan,0.5644210998877666,0.7128286240827146,0.46841141854208923
baseline,0.0001,True,0.1,0,None,0,None,990000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,331.2873022556305,331.2873022556305,10.904176712036133,89218.28125,0.5360481818181818,0.6805321594926044,0.5423668964044275,0.0024626262626262626,0.0,nan,0.5961205387205387,0.7258332770813624,0.6316183174257411
baseline_Golatkar,0.0001,True,0.1,0,990000,0,None,990000,1,targeted_informed,0,SGD,1.0,False,512,20,100,2,338.4211437702179,338.4211437702179,69.8013687133789,5202463.5,0.47836636363636365,0.0942702586662752,0.5135473203186813,0.9785585858585859,0.0,nan,0.42285072951739616,0.09280474767397141,0.5008381006441843
